"V_IDX","I_IDX","option_id","M_IDX","is_MF","is_OR","is_Commercial","is_Industrial","is_Institutional","is_Lodging","is_Mixed","is_Office","is_Special","is_Other","type","hh_init","ws_init","hh_cap","ws_cap","bid_logsum","intdens_N","pct_water","pct_sewer","pct_transit","avg_slope","pct_steep","elevation"
3,370,370.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",27.8607594936709,0,42.4532524714308,0,3.99645,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
4,370,370.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,16.0000000000057,0,664.295354326971,11.2854,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
5,370,370.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,412.999999999986,0,2820.19104864102,13.5002,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
6,370,370.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.2327,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
7,370,370.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,24.0000000000047,0,761.019189410591,12.72,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
8,370,370.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,9.0000000000023,0,2.21962616825036,12.5477,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
9,370,370.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,13.0000000000016,0,227.519003943653,14.9978,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
10,370,371,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3276,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
1,371,371.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",49.7148717948718,0,154.307737763026,0,15.0644,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
2,371,371.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.70123,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
3,371,371.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",23.2851282051282,0,72.2736542835858,0,3.48203,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
4,371,371.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.3833,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
5,371,371.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,13.793,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
6,371,371.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.8607,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
7,371,371.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,13.1606,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
8,371,371.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,8.99999999999991,0,10,12.9356,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
9,371,371.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,1.00000000000009,0,24.071502843247,15.6489,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
10,371,372,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.6262,0.229220118420835,0.128795561336742,0,0,0.200745265889125,0,0.592661406314832
1,372,372.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",74.9271137026239,0,91.5098653084422,0,15.4273,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
2,372,372.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",25.0728862973761,0,30.6219782744203,0,7.33427,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
3,372,372.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",0,0,0,0,4.2127,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
4,372,372.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,9.99999999992671,0,10.8695652160562,11.2816,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
5,372,372.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,15.0000000000733,0,104.802434462625,13.4402,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
6,372,372.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,14.8,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
7,372,372.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.5958,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
8,372,372.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,0,12.441,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
9,372,372.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,0,14.6197,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
10,372,373,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.1724,0.808850959460951,1,1,0,0.163185192118502,0.0598290598290598,0.591641648696461
1,373,373.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",16.3446153846154,0,39.7258268807146,0,14.6692,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
2,373,373.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.30907,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
3,373,373.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",7.65538461538462,0,18.6065243372022,0,3.08749,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
4,373,373.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.4721,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
5,373,373.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,14.0758,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
6,373,373.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.68,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
7,373,373.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,13.0348,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
8,373,373.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,2,0,0,12.923,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
9,373,373.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,0,15.3466,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
10,373,374,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.4803,0.229220124350946,0.0159177912169191,0.0194420476419232,0,0.210022040665076,0.0769230769230769,0.577270648099266
1,374,374.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",137.697841726619,0,292.274850075868,0,14.9825,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
2,374,374.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.03576,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
3,374,374.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",36.3021582733813,0,77.0542786563652,0,3.90911,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
4,374,374.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0.90951533278081,11.198,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
5,374,374.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,13.0250600433896,13.1527,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
6,374,374.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.1238,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
7,374,374.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,5.28877695238186,12.5984,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
8,374,374.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,19.0000000000021,0,5.23404255320306,12.3839,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
9,374,374.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,103.999999999998,0,659.744148020444,14.9396,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
10,374,375,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3158,0.239756735376159,0.676067281575209,0.126791504194861,0,0.157014403601987,0.0176991150442478,0.591292873594304
1,375,375.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",343.344262295082,0,485.099188602379,0,15.1384,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
2,375,375.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",141.016393442623,0,199.237166747406,0,7.11321,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
3,375,375.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",76.6393442622951,0,108.28106888446,0,4.11836,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
4,375,375.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,57.9999999999996,0,18.138717425667,11.1303,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
5,375,375.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,5.00000000000276,0,264.286879724299,12.8192,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
6,375,375.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,14.8591,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
7,375,375.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,22.9999999999989,0,63.7631252209074,12.3981,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
8,375,375.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,13.9999999999987,0,78.4029038111517,12.1744,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
9,375,375.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,1362.93276451825,14.7083,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
10,375,376,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.2463,0.488700982637047,0.66489419415635,0.406029463218338,0,0.176351409798479,0.0111940298507463,0.616083839789417
1,376,376.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",165.489230769231,0,258.299764029202,0,15.0571,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
2,376,376.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.69542,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
3,376,376.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",77.5107692307692,0,120.980762971509,0,3.47486,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
4,376,376.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,42.9492986341807,11.5253,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
5,376,376.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,14.2014,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
6,376,376.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.866,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
7,376,376.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,411.493810106193,13.1957,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
8,376,376.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,37,0,37,13.0717,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
9,376,376.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,595.017667280995,15.5703,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
10,376,377,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.5939,0.22922012197461,0.657480664986405,0.506989981304177,0,0.186887436462387,0.0459363957597173,0.593674251798421
1,377,377.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",40.1805128205128,0,69.5400769005705,0,15.059,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
2,377,377.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.69619,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
3,377,377.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",18.8194871794872,0,32.5707287892732,0,3.47668,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
4,377,377.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.5308,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
5,377,377.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,14.211,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
6,377,377.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.9361,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
7,377,377.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,13.2422,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
8,377,377.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,0,13.1054,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
9,377,377.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,0,15.6477,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
10,377,378,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.6346,0.229220129091946,0.00831663473557524,0,0,0.204497395649147,0.0147058823529412,0.582417744169531
1,378,378.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",38.0662824207493,0,71.6752030489725,0,15.4165,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
2,378,378.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",10.2881844380403,0,19.3716764997223,0,7.16294,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
3,378,378.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",2.64553314121037,0,4.98128824278573,0,4.10069,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
4,378,378.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,13.0000000000011,0,96.1812098574291,11.3778,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
5,378,378.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,8.00000000009519,0,65.0723762636007,13.8011,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
6,378,378.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.3887,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
7,378,378.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,376.284287339074,12.8528,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
8,378,378.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,0,12.7179,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
9,378,378.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,243.999999999904,0,1099.86761015761,15.0973,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
10,378,379,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3611,0.333168937227476,0.323878639650579,0.358437476609839,0,0.199665610613825,0.0869565217391304,0.596786765918917
1,379,379.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",44.4838709677419,0,51.1262321267514,0,15.1823,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
2,379,379.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",24.1612903225806,0,27.7690702414335,0,6.9331,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
3,379,379.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",15.3548387096774,0,17.6476334244624,0,3.73898,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
4,379,379.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,2.55987216355587,11.8532,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
5,379,379.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,11.0000000000014,0,124.572781913369,14.885,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
6,379,379.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,16.1114,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
7,379,379.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,25.9999999999989,0,63.6209930323712,13.3987,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
8,379,379.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,3.99999999999971,0,7.75675675675485,13.444,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
9,379,379.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,10.4500033576278,15.5843,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
10,379,380,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.6308,0.40053027461822,0.967398305345165,0.952149561597536,0,0.0611104203123855,0,0.572960300959733
1,380,380.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",169.601265822785,0,389.047222512345,0,15.2369,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
2,380,380.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.14034,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
3,380,380.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",41.3987341772152,0,94.9642826604937,0,4.04222,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
4,380,380.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,20.9999999999922,0,115.422222217921,11.2313,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
5,380,380.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,134.000000000125,0,1922.84543766275,13.2897,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
6,380,380.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.2679,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
7,380,380.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,57.9999999999812,0,1514.72339041845,12.7053,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
8,380,380.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,42.9999999999797,0,38.4740740721427,12.4901,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
9,380,380.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,114.999999999922,0,745.54617651956,15.0744,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
10,380,381,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3638,0.191746549225731,0.0980381685579223,0.0620484026645503,0,0.235600376195749,0.212962962962963,0.646562893504986
1,381,381.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",415.664983164983,0,622.669617903135,0,15.0321,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
2,381,381.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.79463,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
3,381,381.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",149.335016835017,0,223.705102999524,0,3.57391,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
4,381,381.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.2899,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
5,381,381.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,13.5018,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
6,381,381.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,168.195750068766,15.5431,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
7,381,381.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.9129,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
8,381,381.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,62,0,62,12.6887,0.425460189683133,0.90441420691901,0.974676460667436,0,0.181486641996542,0.0157618213660245,0.591131193632281
